instance_id,problem_statement,claude_sonnet3.5,deepseek-v2,claude_haiku_3.5,llama31.70b
matplotlib__matplotlib-22871,"There is an issue with the ConciseDateFormatter in Matplotlib where the year is not displayed on the x-axis when plotting data for a period of less than one year, particularly when January is not included in the range. This results in the absence of the year label in the plot, which is expected to appear as an offset on the x-axis. The problem occurs in a specific version of Matplotlib and under certain conditions, such as using a particular IDE and operating system.",0,0,0,0
matplotlib__matplotlib-22865,"There is an issue with the visual representation of a colorbar in Matplotlib when using specific settings. The problem arises when the colorbar is configured to display edges between color segments, but fails to show these edges at the extremities when the colorbar is extended. This results in an incomplete visual effect, where the expected boundary lines are missing at the ends of the colorbar.",0,0,0,0
matplotlib__matplotlib-23314,"There is an issue with the `set_visible()` function not working as expected for 3D subplots in Matplotlib. When attempting to hide a subplot by setting its visibility to False, the subplot remains visible, which contradicts the expected behavior. This problem occurs specifically with 3D projections.",1,0,0,0
matplotlib__matplotlib-22719,"A deprecation warning is triggered when using certain axes methods with empty data structures in Matplotlib, particularly when string unit converters are involved. The warning suggests using a different method, but this does not resolve the issue. The problem may be related to how empty data is handled by the unit conversion system, potentially indicating an oversight in the recent API changes.",0,0,1,0
matplotlib__matplotlib-23412,"There is an issue with the rendering of dashed line styles in patch objects where the specified offset in the dash pattern does not affect the appearance as expected. This problem is observed across different patch types and operating systems, indicating a potential inconsistency in how dash offsets are applied to patch edges compared to line objects.",1,0,0,0
matplotlib__matplotlib-24026,"The issue involves the `stackplot` function in Matplotlib, which is causing a `ValueError` when attempting to use color cycle references (e.g., 'C0', 'C1') for consistency across different plot types. The user wants to maintain color synchronization across various plot elements, but `stackplot` does not support the same color aliasing as other plot functions, leading to an error. The problem highlights a discrepancy in how color cycles are handled between different plotting methods.",1,1,1,1
matplotlib__matplotlib-23476,"There is an issue on M1 Mac systems where the DPI of a figure is unexpectedly doubled each time it is unpickled, leading to a potential overflow error when this process is repeated multiple times. This problem is specific to the MacOSX backend of Matplotlib and does not depend on the Python version used.",0,0,0,0
matplotlib__matplotlib-24149,"There is a bug in Matplotlib version 3.6.1 where the `ax.bar` function raises an exception when provided with data that contains only NaN values. This issue affects the functionality of Seaborn's histogram feature, which relies on creating and removing a temporary bar to manage color cycling. The problem seems to be related to changes in handling NaN values in bar plots, specifically when the x-position is NaN.",1,0,0,0
matplotlib__matplotlib-24177,"There is an issue with the `matplotlib.axes.Axes.hist` function where the density axis is not automatically adjusted when using `histtype='step'` and `density=True`. This results in inconsistent scaling of the density axis compared to other histogram types, particularly when the data is rescaled. The problem does not occur with other `histtype` options, and the behavior is unexpected as rescaling should only affect the x-axis. The issue is reproducible with specific data and parameters.",0,0,0,0
matplotlib__matplotlib-24627,"The issue involves the behavior of certain functions in a plotting library where removing an element from a plot correctly updates its attributes, but clearing the plot does not. This inconsistency affects how attributes are managed when plots are modified.",0,0,0,0
matplotlib__matplotlib-24570,"There is a discrepancy in the behavior of the `align` parameter within the `HPacker` component, where the expected alignment options appear to be functioning in reverse. This issue affects the visual arrangement of elements when using specific alignment settings.",0,0,0,0
matplotlib__matplotlib-24637,"The issue involves using the AnnotationBbox feature in Matplotlib to include images in figures and attempting to assign a unique identifier (gid) to these images for later access when saving the figure as an SVG file. Although the gid is set and confirmed in the code, it does not appear in the resulting SVG file. This problem may be related to a previous fix for missing gids in other parts of Matplotlib, suggesting that AnnotationBbox might have been overlooked.",0,0,0,0
matplotlib__matplotlib-24970,"The issue involves deprecation warnings that occur when using a specific version of NumPy with Matplotlib. These warnings are related to changes in how NumPy handles certain integer conversions, which may affect the behavior of existing code. The problem is observed when running a particular code snippet, and the user expects no warnings to be generated. The issue is specific to a certain operating system and software versions.",0,0,0,0
matplotlib__matplotlib-24870,"The issue discusses the inconvenience of manually setting contour levels when using boolean arrays with the `contour()` function. The user suggests an enhancement to automatically detect boolean arrays and set a default contour level, simplifying the process and avoiding redundant contour lines. The proposal draws a parallel to existing functionality in the library that auto-detects data types for other functions.",0,0,0,0
matplotlib__matplotlib-25332,"There is an issue with pickling a Matplotlib figure after using the `align_labels()` function. The problem arises when attempting to serialize the figure object, resulting in a TypeError related to weak references. The expected behavior is successful serialization without errors.",1,0,0,0
matplotlib__matplotlib-25122,"There is an issue with the window correction in a specific function within a library, where an unnecessary operation leads to incorrect results for certain types of windows. The problem is highlighted by a discrepancy between the actual and expected outcomes when using a particular window function. A reference implementation from another library is provided for comparison.",1,0,0,0
matplotlib__matplotlib-25287,"There is a discrepancy in the way text color is applied to exponent labels in a plotting library. Specifically, the color of these labels is not being updated according to the specified label color settings, but rather follows a different color setting. This results in a mismatch between the expected and actual appearance of the plot labels.",0,0,0,0
matplotlib__matplotlib-25960,There is an issue with the spacing parameters in a plotting library where the expected adjustments to the layout of subfigures are not being applied. This results in the figures appearing the same regardless of the specified spacing values.,0,0,0,0
matplotlib__matplotlib-25479,"There is an issue with colormap name handling in Matplotlib when creating and registering a new colormap. The problem arises from a mismatch between the colormap's internal name and the registered name, leading to errors when attempting to use the colormap with the `pyplot` interface. This discrepancy can cause confusion, especially when importing colormaps from other modules and expecting them to be accessible by their registered names.",0,0,0,0
matplotlib__matplotlib-25775,"The issue involves enhancing Text objects by introducing methods to individually configure their antialiasing state, similar to other graphical elements. Currently, Text objects rely on a global setting, and the proposal suggests adding specific getters and setters to allow more granular control. This change would require some adjustments in the backend code to ensure the new settings are properly utilized during rendering.",0,0,1,0
matplotlib__matplotlib-26208,"There is an issue in Matplotlib versions 3.4.0 and later where using a twin x-axis setup with a stackplot on the first axis causes the data limits of that axis to be incorrectly set to infinity. This behavior is unexpected and differs from previous versions, where the data limits remained unchanged. The problem arises specifically when a stackplot is used on the first axis in a two-y-axis chart configuration.",0,0,0,0
matplotlib__matplotlib-26291,"There is an issue with creating inset axes in a plot using a specific function from a Matplotlib toolkit. The user encounters an error related to an attribute that is not found, which prevents the expected display of an inset box in the plot. The problem arises when following an example from the official documentation, and it seems to be related to the rendering process within the plotting library.",0,0,0,0
matplotlib__matplotlib-26466,"There is an issue with the behavior of annotations in a plotting library when using arrays as parameters. Specifically, modifying the array after it has been used to create an annotation affects the annotation's position, suggesting that the function retains a reference to the original array rather than a copy. This results in unexpected changes to the visual output when the array is altered post-annotation.",0,0,0,0
matplotlib__matplotlib-26342,"The issue discusses the need for an enhancement in the handling of contour paths within a plotting library. The current method involves directly replacing paths, which is seen as inelegant. A more refined approach is proposed to improve the code's readability and maintainability.",0,0,0,0
pallets__flask-5014,"There is a problem with the system allowing Blueprints to be created with empty names, which leads to functionality issues. The suggestion is to implement a validation step that raises an error when an empty name is provided.",1,0,1,1
mwaskom__seaborn-3069,"The issue discusses the need for nominal scales in seaborn's categorical plots to behave similarly to categorical scales. Currently, categorical axes have specific behaviors such as unique margin logic, grid visibility, and axis inversion when on the y-axis. The suggestion is to apply these behaviors to nominal scales as well, but there are challenges in implementation, particularly with margin settings and grid handling.",0,0,0,0
mwaskom__seaborn-3187,"There is an issue with the formatting of legend values in plots when using large numerical ranges. Specifically, legends generated with `ScalarFormatter` do not include the necessary multiplicative offset, leading to incorrect representation of large numbers. This problem affects plots created with certain plotting functions and may be influenced by specific configuration settings. The root cause appears to be related to how the offset value is handled in the code.",0,0,0,0
psf__requests-1724,"There is an issue with handling Unicode method names in a specific version of a Python library, which leads to a UnicodeDecodeError. The problem arises when using a Unicode string for the HTTP method, causing an error during the request process. The error seems to be related to how the method is processed internally, potentially affecting the headers. The issue is observed in Python 2.7.2 with a particular version of the library.",0,1,0,1
psf__requests-1142,"There is a concern that the `requests.get` method is automatically including a 'content-length' header in GET requests, which may not be appropriate. This behavior is causing issues with certain servers, such as receiving a 503 error from Amazon when this header is present. The suggestion is to modify this behavior or provide an option to exclude the header.",0,0,1,0
psf__requests-1921,"There is an issue with removing a default header in a session object where setting a header's value to None does not prevent it from being sent. Instead, the header is sent with the value ""None"". The expected behavior is that the header should not be sent at all. A workaround involves deleting the header from the session's headers.",1,1,0,0
psf__requests-2317,"There is an issue with the conversion of HTTP method strings in a Python 3.4 environment using the requests library. The method is being converted from a binary string to a literal string, causing unexpected behavior and resulting in a 404 Not Found response. This problem does not occur in Python 2.6, suggesting a compatibility issue between Python versions. The root cause may lie in either the requests library or the neutronclient, which encodes arguments into binary strings.",0,0,0,1
psf__requests-2931,"There is a problem with handling binary payloads in HTTP requests, where a specific function call causes failures in newer versions of a library. This issue affects the ability to send encoded data in requests, which previously worked in an older version but not in the current one.",0,0,0,0
django__django-14771,"There is an issue with the auto-reloader in a Django project on Windows where it does not correctly pass certain Python interpreter options, specifically the -X options, which affects file encoding behavior. The problem is observed when running the Django development server with and without the auto-reloader, leading to inconsistent encoding outputs. The issue requires a solution to ensure that the -X options are consistently applied regardless of the reloader state.",1,0,0,0
matplotlib__matplotlib-25311,"The issue involves a problem with serializing a plot figure that includes a draggable legend using the pickle module in Python. The error occurs when attempting to pickle the figure, resulting in a TypeError related to the figure's canvas object. The expected behavior is successful serialization of the figure.",0,0,0,0
psf__requests-6028,"There is an issue with proxy authentication when using a specific version of Python, resulting in an unexpected error code. The problem does not occur in other versions, suggesting a potential compatibility or configuration issue related to recent changes in the Python version in question.",0,0,0,0
matplotlib__matplotlib-26113,"The issue describes an inconsistency in the behavior of the `mincnt` parameter in the `hexbin` function of Matplotlib, which varies depending on whether the `C` parameter is provided. The user observes that when `C` is not specified, the `mincnt` parameter behaves as expected, showing grid points with at least one data point. However, when `C` is specified, the behavior changes unexpectedly, requiring at least two data points for the grid points to be displayed. The user suggests aligning the behavior of `mincnt` to be consistent regardless of the presence of the `C` parameter.",1,0,0,0
pydata__xarray-3095,"There is a regression issue in recent versions of the xarray library where copying datasets or data arrays with deep copy options results in unintended type casting of unicode index variables to object type. This behavior is observed in versions 0.12.2 and later, while earlier versions do not exhibit this issue.",0,0,0,0
pydata__xarray-2905,"The issue involves a type coercion problem in xarray when assigning objects with a `values` property to a DataArray. This behavior prevents storing certain objects in arrays with `dtype==object`, as the presence of a `values` property leads to unintended coercion. The problem arose from a change in xarray's handling of assignments, affecting the ability to store custom objects like `ModelResult` instances from the `lmfit` library. The expected behavior is to store the object itself rather than its `values` property.",1,0,0,0
pydata__xarray-3151,"The issue involves a function in a data manipulation library that raises an error when attempting to combine datasets with identical but non-monotonic coordinate dimensions. The expectation is that the function should handle such cases without error, as the documentation suggests that non-varying coordinate dimensions should be ignored. However, the current implementation requires these dimensions to be monotonic, leading to a discrepancy between the documentation and the actual behavior.",0,0,0,0
pydata__xarray-3305,"There is an issue with the `DataArray.quantile` method in the xarray library where it does not retain the attributes of the original data array when the `keep_attrs` parameter is set to `True`. This results in the output data array having empty attributes, contrary to the expected behavior where the original attributes should be preserved.",1,0,0,0
pydata__xarray-3677,"There is an inconsistency in the behavior of merging operations between a dataset and a data array in a specific library. While the top-level function successfully merges these objects, the method associated with the dataset object fails to do so, resulting in an error. This issue highlights a discrepancy in the expected functionality of the library's merging capabilities.",1,0,0,0
psf__requests-5414,"There is an issue where attempting to access a URL with an invalid format results in an unexpected error type. The current behavior raises a UnicodeError, but the expected behavior is to raise a more specific exception indicating an invalid URL. This discrepancy affects error handling and consistency within the codebase.",0,0,0,0
pydata__xarray-3993,"There is an inconsistency in the API syntax between the `integrate` method for `DataArray` and `Dataset` objects, where different argument names are used for specifying the integration axis. This inconsistency could lead to confusion, especially for new users, and there is a suggestion to standardize the argument name to improve clarity and consistency in the documentation and API.",0,0,0,0
pydata__xarray-4075,"There is an issue with the calculation of a weighted mean when boolean arrays are used as weights. The problem arises because the weights are not being properly normalized, leading to incorrect results. The internal computation involves a dot product of boolean arrays, which does not yield the expected sum of weights. A conversion of the boolean weights to integers or floats is necessary to achieve the correct outcome.",1,0,1,0
pydata__xarray-4094,"The issue involves a problem with the `to_unstacked_dataset` function in a specific library, where it fails to handle variables that have only a single dimension. This results in an error when attempting to perform a roundtrip operation of stacking and then unstacking variables. The error message indicates a conflict in variable values during the unstacking process.",0,0,0,0
pydata__xarray-4356,"The issue involves an error encountered when using a specific function with a parameter that is not supported for operations across multiple dimensions. The request suggests a modification to the logic used in the function to handle this scenario, potentially involving a change in how dimensions are processed.",0,0,0,0
pydata__xarray-4695,"There is an issue with naming a dimension ""method"" in a data structure, which causes an error when attempting to access elements using a specific function. The error message suggests a conflict with expected input types, indicating that the dimension name might be misinterpreted by the system. This problem persists across different versions of the software.",0,0,0,0
pydata__xarray-4629,"The issue involves the behavior of the `merge` function when using the `combine_attrs='override'` option. Instead of creating a copy of the attributes from the first object, the function references them, leading to unexpected changes in the original object's attributes when the merged object's attributes are modified. This behavior is contrary to the expectation that changes to the merged object's attributes should not affect the source objects.",1,1,1,0
pydata__xarray-4966,"The issue involves discrepancies in handling signed and unsigned bytes when using different engines to read datasets from OPeNDAP via pydap. While netCDF3 and OPeNDAP have different conventions for handling byte data, a specific hack allows for the storage of signed bytes in OPeNDAP. This hack is not currently supported by xarray when using the pydap engine, leading to inconsistent data interpretation compared to the netcdf4 engine. The proposal suggests implementing a fix in xarray to handle this case symmetrically, potentially resolving the inconsistency.",0,0,0,0
pydata__xarray-6938,"There is an issue with the `.swap_dims()` function in xarray where it unexpectedly modifies the original dataset object. This occurs when a data variable is swapped into being a dimension coordinate, altering the dimensions of the original object. The expectation was that the original object would remain unchanged after the operation.",0,0,0,0
pydata__xarray-6992,"There is an issue with the handling of coordinate names and variables in a dataset after a recent index refactor. The current logic incorrectly assumes a certain relationship between coordinate names and variables, leading to errors in certain operations, such as dataset representation. This discrepancy needs to be addressed to ensure proper functionality.",0,0,0,0
pydata__xarray-4687,"The issue involves the `xr.where` function in the xarray library, which is not preserving the attributes of a DataArray when applied. Users expect the attributes to be retained in the resulting DataArray, but they are currently being lost. Additionally, there is a concern about the data type not being conserved, as the output DataArray has a different data type than the input. The problem highlights a need for a mechanism to maintain attributes, possibly through additional parameters or options within the function.",0,0,0,0
pydata__xarray-6599,There is an issue with the `polyval` function in the xarray library when using timedelta64 coordinates. The function produces correct results in an older version of the library but returns incorrect results in the latest development version. The problem seems to be related to changes in how the function handles these specific types of coordinates.,1,0,0,0
pydata__xarray-7229,"The issue involves a problem with the `xr.where` function in xarray, where using the `keep_attrs=True` option results in coordinate attributes being overwritten by variable attributes. This behavior has been present since a specific version update, and the expected behavior is for coordinate attributes to be preserved. The user is seeking insights into how a recent change might have caused this issue and is open to contributing a fix if guided.",0,0,0,0
pydata__xarray-7233,"The issue involves the `ds.Coarsen.construct` method in a data processing library, where non-dimensional coordinates are unexpectedly converted into variables during the operation. The expectation is that these coordinates should remain unchanged as coordinates after the operation. A minimal example demonstrates this behavior, confirming the issue is not a duplicate and is reproducible in the current environment.",1,0,0,0
pydata__xarray-6744,"The issue involves a discrepancy when manually iterating over a rolling window object in a data analysis library. The user expects the manually iterated results to align with the centered rolling window results, but they observe a difference in the output sequences. The problem seems to be related to the handling of a specific parameter that controls the alignment of the window, which is not behaving as anticipated during manual iteration.",0,0,1,0
pylint-dev__pylint-4604,"There is an issue with a linter incorrectly flagging an import as unused when it is actually utilized in a type comment within the code. The problem arises when the linter does not recognize the usage of the module in type annotations, leading to a false positive warning about an unused import.",0,0,0,0
pydata__xarray-7393,"There is an issue where stacking operations in a dataset unexpectedly change the data type of a coordinate from a 32-bit integer to a 64-bit integer. This behavior is not desired, as the expectation is that the data type should remain consistent when creating a MultiIndex from existing indexes.",0,0,0,0
pylint-dev__pylint-4551,"The issue involves the inability of a UML generation tool to interpret Python type hints, which affects the representation of class attributes in the generated diagrams. The user expects the tool to display type information derived from type hints, but currently, it does not.",0,0,0,0
pylint-dev__pylint-4970,"There is an issue with configuring a code analysis tool where setting a specific parameter to zero does not disable a particular check as expected. Instead, it results in an unintended behavior where the tool flags every line as problematic. The desired outcome is for the configuration to effectively turn off the check, similar to how other tools handle similar settings.",0,0,0,0
pydata__xarray-6461,The issue involves a failure in the `xr.where` function when using a scalar as the second argument and setting `keep_attrs=True`. This results in an `IndexError` due to an unexpected behavior in attribute handling. A workaround involves setting `keep_attrs=False` to avoid the error.,0,0,0,0
pylint-dev__pylint-6903,"There is an issue with running pylint in a Kubernetes environment using the `--jobs=0` option, which leads to a crash. The problem arises from a function that calculates the number of CPUs available, returning zero in certain conditions, causing a failure in the multiprocessing setup. The expected behavior is for pylint to handle this scenario without crashing, possibly by ensuring the calculated CPU count is never zero.",1,1,1,1
pylint-dev__pylint-7080,"There is an issue with a tool configuration where a recursive option is not respecting specified ignore paths, leading to unintended files being processed. This occurs despite the paths being correctly set in the configuration file. The problem is observed when running a specific command, and the expected behavior is for certain directories to be excluded from processing.",0,0,0,0
pylint-dev__pylint-6528,"There is a bug in Pylint where the tool does not adhere to specified ignore settings when operating in recursive mode. This issue affects the functionality of ignoring certain files or directories, as outlined in the documentation, thereby reducing the effectiveness of the recursive feature.",0,0,0,0
pylint-dev__pylint-6386,"There is an inconsistency in the behavior of the short and long options for the `verbose` flag in a command-line tool. The short option requires an argument, while the long option does not, leading to unexpected errors when using the short form. The issue is observed in a specific version of the tool.",0,0,1,0
pylint-dev__pylint-7277,"There is an issue with `pylint` where it removes the first item from `sys.path` when executed using `runpy`. This behavior can lead to problems if the first item is not a default path like `""""`, `"".""`, or the current working directory. The problem arises from a specific line in the code, and a check is suggested to ensure the first item is a default path before removal.",0,0,0,0
pylint-dev__pylint-4661,"The issue involves modifying the storage location of data files created by pylint to comply with the XDG Base Directory Specification. Currently, pylint stores data in a directory within the user's home folder, which is not aligned with the specification's guidelines for organizing user data, configuration, and cache files. The request is to update pylint's storage paths to use the designated directories specified by the XDG standard, thereby improving organization and cleanliness of the user's home directory.",0,0,0,0
pytest-dev__pytest-10081,There is an issue where the `tearDown()` method of `unittest.TestCase` classes is executed even when the class is marked with `unittest.skip` and the tests are run with the `--pdb` option in pytest. This behavior is unexpected as the class-level skip should prevent any setup or teardown methods from running. The problem is similar to a previously reported issue but occurs at the class level instead of the function level.,1,0,0,0
pylint-dev__pylint-8898,"There is an issue with how Pylint handles regular expressions containing commas in its configuration. The current setup causes Pylint to misinterpret the regular expression, leading to a crash. The problem arises because Pylint splits the configuration option on commas, which can disrupt the intended pattern. The user expects a way to include valid regular expressions without causing errors, possibly through an escape mechanism for commas.",0,0,0,0
pytest-dev__pytest-10051,"There is a conflict between the `caplog.get_records()` and `caplog.clear()` functions in a testing environment. When `caplog.clear()` is invoked, it causes `caplog.get_records()` to become out of sync with the actual log records, leading to inconsistencies during test verification. This issue arises because `caplog.records` is replaced rather than cleared, causing a divergence between the two objects.",0,0,0,0
pytest-dev__pytest-10356,"There is an issue with pytest markers not being retained when inheriting from multiple base classes. This occurs due to the method resolution order (MRO) in Python, where markers from one base class may override those from another. The problem is observed in pytest versions 3 to 6, and a metaclass workaround is suggested to merge marker values from all base classes. The issue raises a question about whether this behavior is intended or an oversight, and suggests that merging markers by MRO could be more intuitive.",0,0,0,0
pytest-dev__pytest-5631,"A ValueError occurs when running tests with pytest version 3.6.0 due to a change in how arrays are handled during test collection. The issue arises when using the `patch` decorator with an array as the ""new"" value, leading to an ambiguous truth value check. This behavior differs from previous pytest versions, where the same setup did not result in an error.",0,0,0,0
pytest-dev__pytest-5262,"There is an issue with the `_pytest.capture.EncodedFile` class where it incorrectly advertises a binary mode (`rb+`) for its underlying stream. This causes compatibility problems with certain libraries, such as `youtube-dl`, which expect the mode to determine whether to write bytes or strings. The mismatch leads to exceptions when the `write()` method is called with bytes, as the method is designed to handle strings.",0,0,0,0
pytest-dev__pytest-5809,"The issue involves the `--pastebin` feature in a testing tool, which encounters HTTP errors when submitting output to a pastebin service using a specific lexer setting. The problem arises because the output is not always valid for the specified lexer, leading to request failures. A potential solution involves changing the lexer to a more generic setting that better matches the nature of the output.",0,0,1,0
pytest-dev__pytest-5787,"The issue involves a discrepancy in how exception traces are displayed when running tests with and without parallel execution using pytest-xdist. When tests are executed without xdist, the full chain of exceptions is shown, providing detailed context. However, when tests are run with xdist, only the final exception in the chain is displayed, omitting important context from the trace. This inconsistency affects the ability to fully understand the sequence of exceptions that occurred during the test execution.",0,0,0,0
pytest-dev__pytest-5840,"After upgrading to a new version of a testing framework, an ImportError occurs due to a change in how file paths are handled, specifically related to case sensitivity on Windows. The issue did not exist in the previous version, indicating a regression or change in behavior that affects module loading.",0,0,0,0
pytest-dev__pytest-6197,"A regression issue has been identified in pytest version 5.2.3, where it attempts to import `__init__.py` files from the current directory, causing errors during test collection. This behavior differs from version 5.2.2, which does not exhibit the same issue. The problem was discovered on a build server and can be reproduced using a minimal example with tox on a Debian 10 system with Python 3.7.3.",0,0,0,0
pytest-dev__pytest-7324,There is an issue where running a specific Python expression using Pytest on a debug build of Python 3.8 or later causes the interpreter to crash. This is due to an assertion failure in the Python compiler related to handling certain constant names. The problem is linked to a known issue aimed at improving this behavior.,0,0,0,0
pydata__xarray-6721,"There is an issue with accessing the `chunks` attribute on a Zarr-backed xarray dataset, which unexpectedly loads the entire dataset into memory. This behavior contradicts the expectation that accessing `chunks` should only inspect metadata without loading data. The problem seems to be related to how the data is being accessed and cached, leading to performance concerns.",0,0,0,0
pytest-dev__pytest-7490,"In the transition from pytest version 5.x to 6.0.0rc0, a change in behavior was observed regarding the dynamic addition of xfail markers to tests. Previously, dynamically adding an xfail marker would cause the test to be treated as expected to fail, similar to a statically marked xfail test. However, in the newer version, this approach results in the test failing outright, rather than being marked as an expected failure.",0,0,0,0
pytest-dev__pytest-7432,"There is an issue with the `pytest` testing framework where using the `--runxfail` option affects the location reporting of skipped tests marked with `@pytest.mark.skip` or `skipif`. The expected behavior is for the skip location to point to the test item itself, but with `--runxfail`, the location reported is incorrect. This problem occurs in specific versions of `pytest` and involves the `pytest_runtest_makereport` hook in the skipping module.",1,0,0,0
pytest-dev__pytest-7205,"There is an issue with a BytesWarning being raised when using pytest with a specific setup option and a bytes parameter. The warning occurs because a bytes instance is being implicitly converted to a string, which is not handled correctly in the current implementation. The problem suggests that a safer representation method should be used to avoid this warning.",0,0,0,0
pytest-dev__pytest-7521,"There is an issue with the pytest 6.0.0rc1 version where the `capfd.readouterr()` function is converting carriage return characters (`\r`) to newline characters (`\n`). This behavior is causing test failures that rely on the presence of carriage return characters in the output. The problem was not documented in the changelog, leading to the assumption that it might be a regression.",0,0,0,0
pytest-dev__pytest-7571,"There is an issue with the `caplog` fixture in the latest release of a testing framework, where it fails to restore the log level to its original state after a test is executed. This behavior deviates from the documented functionality, which states that log levels should automatically revert post-test. The problem appears to have emerged with a recent update, affecting subsequent tests that rely on the default log level.",0,0,0,0
pytest-dev__pytest-6202,"There is an issue with the test report headline where a specific character sequence is being incorrectly replaced, leading to discrepancies in the output. This problem also affects test discovery in a specific development environment. The issue is traced back to a particular line of code responsible for the replacement, but the purpose of this code is unclear.",0,0,0,0
scikit-learn__scikit-learn-10908,"There is an issue with the `CountVectorizer` class in which the `get_feature_names` method raises a `NotFittedError` when a vocabulary is provided at initialization, but the vectorizer has not been explicitly fitted. The expectation is that providing a vocabulary should allow certain operations without fitting, similar to how the `transform` method behaves. The inconsistency between these methods is the core of the problem.",0,0,0,0
scikit-learn__scikit-learn-10844,"There is an issue with the `fowlkes_mallows_score` function in scikit-learn, where it produces a runtime warning due to integer overflow when handling large values. This results in an incorrect output of 'nan' instead of a valid score. The problem arises from a calculation involving large integer values that exceed the limits of the data type used. A potential fix involves modifying the calculation to prevent overflow.",1,0,1,0
scikit-learn__scikit-learn-11578,"There is an inconsistency in how probability scores are calculated for logistic regression models using different multi-class strategies. Specifically, the `LogisticRegressionCV` with `multi_class='multinomial'` uses a one-vs-rest approach instead of the expected multinomial approach when calculating scores. This discrepancy arises because the logistic regression instance used in scoring does not inherit the `multi_class` parameter, defaulting to one-vs-rest. A proposed solution involves ensuring the logistic regression instance inherits the correct multi-class setting, but further expert review and testing are needed to confirm this fix and its implications for other classifiers.",1,0,1,0
scikit-learn__scikit-learn-10297,"The issue involves a discrepancy between the documentation and the actual implementation of the `RidgeClassifierCV` class in the `sklearn.linear_model` module. The documentation suggests that a parameter `store_cv_values` can be used to store cross-validation values, but attempting to use this parameter results in an error, indicating it is not supported. The problem highlights a need for either updating the documentation to reflect the actual functionality or implementing the parameter as described.",1,0,1,0
pytest-dev__pytest-8399,"Starting from version 6.2.0, the visibility of `setUpClass` fixtures in unittest has changed, causing them to appear in pytest's fixture list without being marked as private. This change affects code quality checks that rely on fixture documentation, as these fixtures are now visible by default and lack docstrings, leading to issues in CI scripts that enforce documentation standards.",0,0,0,0
pytest-dev__pytest-7982,"There is an issue with symlinked directories not being collected during testing since a specific version update. The problem involves a change in behavior where symlinks are skipped instead of being followed, which deviates from the expected functionality. This regression is linked to a particular code change, and a fix is being prepared.",1,0,1,0
scikit-learn__scikit-learn-12682,"The issue involves a component that utilizes a specific algorithm but does not allow users to modify a particular parameter, leading to convergence warnings in certain examples. The suggestion is to provide a mechanism for users to adjust additional parameters of the underlying algorithm.",0,0,0,0
django__django-15499,"The issue involves optimizing database migration processes by combining certain operations into a single step. Specifically, it focuses on reducing the sequence of creating a model and then altering its managers into a more streamlined operation.",0,0,1,0
scikit-learn__scikit-learn-11310,"The issue involves determining the time required to refit the best model on the full dataset after performing a grid or random search using `BaseSearchCV` in scikit-learn. While the user can currently retrieve the time taken to fit and score each model during the search, they face challenges in accurately measuring the refit time, especially when using multiple cores. The user suggests the addition of a `refit_time_` attribute to capture this information, which would be beneficial for applications like OpenML.org that require detailed reporting of hyperparameter optimization processes.",0,0,0,0
scikit-learn__scikit-learn-12585,"The issue involves a failure in the `clone` function when handling parameters that are estimator types rather than instances. This is relevant for projects that use class types as parameters within wrappers for sklearn estimators. The problem arises because the current implementation expects instances, leading to errors when class types are used. A potential fix involves modifying the code to handle class types, but there is uncertainty about the broader impact of this change.",1,0,0,0
scikit-learn__scikit-learn-13142,"There is a discrepancy between the results of the `fit_predict` and `predict` methods in the `GaussianMixture` class when the `n_init` parameter is set to a value greater than 1. This issue is not detected by the existing unit tests, which do not account for multiple initializations. The problem manifests as a mismatch in predicted cluster assignments, leading to assertion errors during testing.",1,0,0,0
scikit-learn__scikit-learn-12973,"There is an issue with the `LassoLarsIC` class in the handling of the `copy_X` parameter, where it is defined both in the class initialization and the `fit` method, potentially leading to conflicting values. This can result in unexpected behavior, particularly when the user sets `copy_X` to `False` during initialization, as it may be overwritten by the default value in `fit`. A proposed solution involves modifying the `fit` method to only change the `copy_X` value if explicitly provided by the user, to avoid breaking existing code.",0,0,1,0
scikit-learn__scikit-learn-13124,"The issue concerns the behavior of the `shuffle` parameter in the `StratifiedKFold` class from the scikit-learn library. The user reports that the documentation suggests shuffling within each stratification, but the observed behavior is that the order of batches is shuffled instead. This discrepancy leads to confusion, as the expected outcome when `shuffle=True` is not achieved, particularly when different random seeds are used. The user finds the current implementation of shuffling ineffective for cross-validation purposes, as it does not alter the composition of batches, only their order.",1,0,0,0
scikit-learn__scikit-learn-13439,"The issue highlights a problem with the `Pipeline` class in a machine learning library, where the lack of a `__len__` method implementation causes an error when attempting to use indexing operations that rely on the length of the pipeline. This affects the ability to perform certain operations that require knowledge of the pipeline's length.",1,1,1,0
scikit-learn__scikit-learn-13135,"The issue involves a failure in the `KBinsDiscretizer` when using the 'kmeans' strategy, which occurs due to unsorted bin edges. This unsorted nature leads to an error during the binning process, particularly affecting the `np.digitize` function. The problem can be reproduced by increasing the number of bins in a test case, which highlights the edge case where the number of bins approaches the number of data points. The expected behavior is for the process to complete without errors, but currently, a `ValueError` is raised due to the requirement for bins to be sorted.",0,0,0,0
scikit-learn__scikit-learn-13779,"The issue arises when attempting to fit a voting classifier with sample weights, and one of the estimators is set to `None`. This results in an error because the code does not handle the case where an estimator is `None` when checking for sample weight support.",0,0,1,0
